method,split,seed,mean_success,ci95_success,mean_valid_invariance_retention,ci95_valid_invariance_retention,mean_invalid_invariance_rejection,ci95_invalid_invariance_rejection,mean_action_equivalence_f1,ci95_action_equivalence_f1,mean_false_invariance_acceptance,ci95_false_invariance_acceptance,mean_contact_frame_violation,ci95_contact_frame_violation,mean_affordance_violation,ci95_affordance_violation,mean_temporal_order_violation,ci95_temporal_order_violation,mean_unsafe_action,ci95_unsafe_action,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_observation_equivalence_score,ci95_observation_equivalence_score,mean_action_equivalence_score,ci95_action_equivalence_score,mean_physical_validity_margin,ci95_physical_validity_margin,mean_over_invariance_rate,ci95_over_invariance_rate,mean_regret_to_oracle,ci95_regret_to_oracle,mean_utility,ci95_utility,groups
domain_randomization,heldout_mixed_invariance_stress,5,0.55,0.045163,0.4875,0.043008,0.3625,0.042614,0.433333,0.044103,0.204167,0.039402,0.077083,0.02392,0.066667,0.022952,0.0625,0.022786,0.09375,0.02385,0.139583,0.029312,0.152083,0.03348,0.5875,0.046842,0.314583,0.041088,0.29375,0.039517,0.245833,0.043864,0.304167,0.05255,0.54724,0.047066,80
domain_randomization,heldout_mixed_invariance_stress,6,0.585417,0.043094,0.49375,0.044804,0.397917,0.044444,0.402083,0.040551,0.24375,0.045366,0.110417,0.027835,0.09375,0.025226,0.064583,0.022874,0.114583,0.031613,0.120833,0.029041,0.15,0.030529,0.60625,0.043581,0.358333,0.039456,0.30625,0.044804,0.247917,0.043484,0.297917,0.046378,0.570052,0.044858,80
domain_randomization,heldout_mixed_invariance_stress,7,0.572917,0.042243,0.491667,0.045349,0.422917,0.040655,0.429167,0.045303,0.2375,0.043786,0.095833,0.027733,0.097917,0.025788,0.077083,0.024616,0.133333,0.03204,0.11875,0.030304,0.195833,0.037107,0.55625,0.048946,0.391667,0.043912,0.327083,0.045179,0.235417,0.044139,0.275,0.045794,0.56025,0.043604,80
domain_randomization,heldout_mixed_invariance_stress,8,0.575,0.047531,0.504167,0.046842,0.433333,0.046344,0.402083,0.04674,0.220833,0.043786,0.075,0.027809,0.085417,0.026626,0.05625,0.020907,0.120833,0.03286,0.147917,0.03287,0.1875,0.035526,0.585417,0.047564,0.30625,0.033606,0.316667,0.040512,0.185417,0.03898,0.314583,0.048269,0.567281,0.050778,80
domain_randomization,heldout_mixed_invariance_stress,9,0.5375,0.050318,0.529167,0.04677,0.4,0.040512,0.397917,0.044063,0.229167,0.049778,0.1,0.027008,0.077083,0.020907,0.047917,0.019442,0.1,0.025727,0.145833,0.034071,0.195833,0.031709,0.59375,0.044197,0.395833,0.049095,0.314583,0.041088,0.222917,0.039389,0.3375,0.052614,0.525458,0.053786,80
domain_randomization,invalid_physical_shift,0,0.604167,0.048052,0.529167,0.04677,0.4125,0.043087,0.445833,0.048192,0.185417,0.03898,0.097917,0.026435,0.091667,0.022431,0.052083,0.020622,0.114583,0.030526,0.127083,0.030883,0.208333,0.034624,0.5375,0.04648,0.33125,0.044823,0.302083,0.038588,0.24375,0.046831,0.279167,0.04677,0.599406,0.048921,80
domain_randomization,invalid_physical_shift,1,0.570833,0.043008,0.529167,0.049913,0.372917,0.043192,0.458333,0.044447,0.20625,0.040779,0.110417,0.030719,0.085417,0.025326,0.054167,0.018169,0.095833,0.028335,0.1375,0.029503,0.1375,0.031709,0.564583,0.045198,0.339583,0.040862,0.379167,0.045377,0.2125,0.04025,0.31875,0.046921,0.56949,0.043652,80
domain_randomization,invalid_physical_shift,2,0.575,0.043057,0.472917,0.04665,0.39375,0.040779,0.43125,0.044139,0.20625,0.03732,0.104167,0.028096,0.072917,0.024547,0.0625,0.023515,0.083333,0.027257,0.108333,0.026693,0.172917,0.035081,0.577083,0.044992,0.335417,0.037881,0.279167,0.035716,0.210417,0.041395,0.29375,0.049733,0.570615,0.045965,80
domain_randomization,invalid_physical_shift,3,0.63125,0.044898,0.48125,0.046122,0.4125,0.047557,0.4125,0.044247,0.222917,0.043465,0.085417,0.025984,0.075,0.020046,0.052083,0.020622,0.097917,0.025788,0.127083,0.029197,0.172917,0.032586,0.5625,0.049095,0.347917,0.043948,0.370833,0.040668,0.18125,0.038192,0.247917,0.050658,0.630417,0.045681,80
domain_randomization,invalid_physical_shift,4,0.63125,0.03797,0.516667,0.043331,0.402083,0.047812,0.472917,0.043659,0.2,0.037391,0.0875,0.027241,0.070833,0.02077,0.047917,0.016634,0.097917,0.025788,0.125,0.026945,0.166667,0.030196,0.545833,0.042693,0.360417,0.04592,0.304167,0.040584,0.222917,0.043465,0.254167,0.047911,0.635354,0.041832,80
domain_randomization,invalid_physical_shift,5,0.58125,0.047918,0.527083,0.050139,0.40625,0.045328,0.414583,0.046487,0.2375,0.043786,0.1,0.024379,0.091667,0.025923,0.058333,0.020214,0.104167,0.02491,0.11875,0.028583,0.1625,0.03286,0.575,0.046088,0.341667,0.044598,0.335417,0.040048,0.197917,0.039023,0.295833,0.054195,0.571375,0.049328,80
domain_randomization,invalid_physical_shift,6,0.597917,0.047812,0.5,0.040261,0.4,0.045237,0.41875,0.041497,0.210417,0.036635,0.095833,0.025842,0.079167,0.027241,0.083333,0.029631,0.089583,0.027222,0.104167,0.026231,0.154167,0.032237,0.554167,0.04677,0.35625,0.048877,0.335417,0.044063,0.2125,0.038971,0.302083,0.050692,0.593437,0.051562,80
domain_randomization,invalid_physical_shift,7,0.575,0.040219,0.552083,0.04009,0.389583,0.0479,0.470833,0.045303,0.185417,0.040675,0.095833,0.027117,0.089583,0.026594,0.052083,0.018914,0.089583,0.027222,0.120833,0.03128,0.164583,0.03047,0.564583,0.039196,0.370833,0.044247,0.304167,0.040998,0.220833,0.045303,0.291667,0.043292,0.577552,0.043628,80
domain_randomization,invalid_physical_shift,8,0.597917,0.04674,0.51875,0.045755,0.377083,0.040571,0.4375,0.044778,0.191667,0.041541,0.09375,0.025226,0.075,0.024586,0.070833,0.025842,0.108333,0.030251,0.14375,0.030052,0.175,0.029574,0.572917,0.047154,0.339583,0.044425,0.370833,0.039829,0.1875,0.041245,0.28125,0.051518,0.597687,0.049141,80
domain_randomization,invalid_physical_shift,9,0.583333,0.047566,0.522917,0.041801,0.4,0.040926,0.445833,0.047129,0.20625,0.039517,0.097917,0.027683,0.075,0.026567,0.047917,0.019442,0.108333,0.026693,0.1375,0.032757,0.170833,0.037649,0.616667,0.038283,0.341667,0.046453,0.322917,0.043231,0.25625,0.037184,0.283333,0.053387,0.581167,0.051492,80
domain_randomization,nominal,0,0.7,0.045535,0.49375,0.043659,0.389583,0.046469,0.527083,0.045551,0.127083,0.029197,0.054167,0.023081,0.041667,0.017911,0.035417,0.017134,0.05625,0.020083,0.064583,0.021347,0.133333,0.03506,0.583333,0.041905,0.327083,0.040862,0.310417,0.043774,0.158333,0.03124,0.220833,0.047841,0.722063,0.045509,80
domain_randomization,nominal,1,0.6125,0.04417,0.533333,0.050793,0.441667,0.044294,0.504167,0.043477,0.129167,0.03337,0.075,0.025923,0.041667,0.017911,0.047917,0.01762,0.085417,0.027253,0.06875,0.022276,0.147917,0.031291,0.602083,0.042502,0.383333,0.048411,0.316667,0.039241,0.145833,0.034071,0.302083,0.048998,0.635927,0.046144,80
domain_randomization,nominal,2,0.677083,0.041232,0.522917,0.045291,0.385417,0.047777,0.464583,0.039282,0.129167,0.030736,0.072917,0.023131,0.066667,0.022204,0.047917,0.020292,0.066667,0.020627,0.077083,0.022464,0.145833,0.034563,0.595833,0.043399,0.383333,0.039584,0.339583,0.043659,0.160417,0.034596,0.222917,0.044235,0.694417,0.043299,80
domain_randomization,nominal,3,0.622917,0.040986,0.541667,0.04368,0.408333,0.041459,0.497917,0.046305,0.15,0.031616,0.064583,0.02054,0.058333,0.021821,0.041667,0.019707,0.064583,0.022874,0.058333,0.020214,0.133333,0.03204,0.58125,0.044634,0.39375,0.044728,0.329167,0.043864,0.154167,0.038006,0.277083,0.047546,0.644729,0.043684,80
domain_randomization,nominal,4,0.645833,0.042056,0.491667,0.042663,0.39375,0.044728,0.49375,0.0534,0.135417,0.031879,0.064583,0.024305,0.066667,0.024379,0.04375,0.017183,0.064583,0.026307,0.05625,0.020083,0.154167,0.036649,0.6,0.040926,0.375,0.046307,0.320833,0.042614,0.135417,0.027926,0.28125,0.04486,0.665031,0.043813,80
domain_randomization,nominal,5,0.6875,0.038272,0.54375,0.042996,0.36875,0.0471,0.475,0.048306,0.129167,0.032342,0.066667,0.019792,0.05,0.020463,0.058333,0.022581,0.06875,0.023743,0.0625,0.022033,0.133333,0.03204,0.633333,0.045904,0.38125,0.047279,0.289583,0.047475,0.15,0.034182,0.208333,0.041296,0.707219,0.039444,80
domain_randomization,nominal,6,0.627083,0.04905,0.5375,0.045377,0.39375,0.048356,0.483333,0.048131,0.1375,0.037107,0.075,0.023172,0.060417,0.019486,0.0375,0.016411,0.077083,0.024616,0.0625,0.022033,0.145833,0.033065,0.566667,0.045978,0.347917,0.045086,0.279167,0.038006,0.127083,0.028017,0.277083,0.048946,0.639937,0.050961,80
domain_randomization,nominal,7,0.660417,0.044804,0.54375,0.042602,0.425,0.042663,0.44375,0.045366,0.1375,0.036186,0.075,0.023889,0.058333,0.021821,0.033333,0.017817,0.058333,0.021033,0.070833,0.0245,0.133333,0.032563,0.56875,0.048513,0.3375,0.044247,0.272917,0.03777,0.154167,0.03524,0.264583,0.04886,0.678823,0.045789,80
domain_randomization,nominal,8,0.675,0.041864,0.541667,0.048096,0.420833,0.043864,0.45625,0.044539,0.125,0.036982,0.047917,0.019442,0.039583,0.018599,0.052083,0.019787,0.06875,0.024444,0.070833,0.023081,0.125,0.030474,0.602083,0.045198,0.35625,0.041395,0.283333,0.040008,0.158333,0.03014,0.227083,0.043967,0.699188,0.042907,80
domain_randomization,nominal,9,0.6625,0.040668,0.529167,0.046042,0.435417,0.042898,0.472917,0.044804,0.139583,0.032063,0.060417,0.019486,0.064583,0.022874,0.041667,0.022128,0.075,0.022431,0.072917,0.023131,0.139583,0.034105,0.585417,0.047564,0.358333,0.03815,0.29375,0.033506,0.14375,0.035225,0.2625,0.043399,0.682937,0.041612,80
domain_randomization,temporal_break,0,0.575,0.046088,0.483333,0.044863,0.422917,0.044992,0.408333,0.042266,0.18125,0.038192,0.079167,0.022488,0.066667,0.02143,0.085417,0.027253,0.102083,0.026941,0.122917,0.034743,0.15,0.028822,0.558333,0.044674,0.3375,0.042296,0.26875,0.041293,0.172917,0.040446,0.277083,0.051632,0.573438,0.046162,80
domain_randomization,temporal_break,1,0.604167,0.046986,0.50625,0.048426,0.4,0.04294,0.410417,0.0486,0.18125,0.039496,0.083333,0.027257,0.060417,0.023421,0.06875,0.023021,0.095833,0.023081,0.120833,0.03128,0.16875,0.03413,0.545833,0.043087,0.366667,0.041255,0.325,0.042266,0.204167,0.037649,0.275,0.047955,0.604125,0.050011,80
domain_randomization,temporal_break,2,0.55625,0.043465,0.51875,0.043094,0.377083,0.03973,0.435417,0.046305,0.183333,0.040926,0.072917,0.02385,0.06875,0.023021,0.05625,0.0217,0.095833,0.028335,0.145833,0.036925,0.15,0.031616,0.577083,0.044992,0.295833,0.041081,0.341667,0.04105,0.208333,0.0429,0.314583,0.051321,0.561031,0.045814,80
domain_randomization,temporal_break,3,0.59375,0.046795,0.541667,0.0429,0.416667,0.045757,0.4125,0.043477,0.177083,0.038697,0.097917,0.028286,0.09375,0.02385,0.070833,0.023081,0.09375,0.023131,0.145833,0.036465,0.177083,0.033049,0.577083,0.044992,0.314583,0.042701,0.335417,0.047029,0.210417,0.042602,0.26875,0.049135,0.592344,0.049133,80
domain_randomization,temporal_break,4,0.564583,0.044823,0.483333,0.045237,0.3875,0.043008,0.425,0.050292,0.19375,0.037859,0.083333,0.02396,0.089583,0.026594,0.06875,0.025125,0.10625,0.030332,0.1125,0.028925,0.152083,0.030304,0.591667,0.044218,0.360417,0.04665,0.35625,0.049221,0.197917,0.039453,0.30625,0.047723,0.563083,0.04591,80
domain_randomization,temporal_break,5,0.564583,0.042502,0.48125,0.046122,0.425,0.041459,0.447917,0.051518,0.170833,0.033872,0.09375,0.026531,0.066667,0.024379,0.05625,0.019224,0.1,0.027626,0.108333,0.029688,0.177083,0.028672,0.591667,0.046453,0.310417,0.03973,0.314583,0.044254,0.191667,0.034915,0.316667,0.045978,0.567187,0.04393,80
domain_randomization,temporal_break,6,0.5625,0.039573,0.54375,0.044539,0.39375,0.039517,0.416667,0.045757,0.222917,0.043075,0.097917,0.028877,0.064583,0.019701,0.072917,0.023131,0.110417,0.026594,0.108333,0.026693,0.14375,0.029485,0.585417,0.047564,0.3125,0.039998,0.295833,0.046115,0.247917,0.040258,0.277083,0.046469,0.555156,0.041463,80
domain_randomization,temporal_break,7,0.60625,0.045847,0.4875,0.046042,0.445833,0.042216,0.4375,0.039144,0.185417,0.039837,0.09375,0.027774,0.05625,0.020083,0.064583,0.024305,0.1,0.026375,0.1125,0.028335,0.139583,0.034105,0.583333,0.041905,0.352083,0.041088,0.341667,0.043835,0.202083,0.042976,0.2875,0.045748,0.611865,0.048231,80
domain_randomization,temporal_break,8,0.597917,0.041781,0.497917,0.047386,0.39375,0.040779,0.420833,0.04648,0.227083,0.044349,0.083333,0.02533,0.058333,0.020214,0.075,0.027195,0.108333,0.027319,0.120833,0.027854,0.145833,0.03255,0.529167,0.049574,0.329167,0.045004,0.364583,0.04274,0.172917,0.038302,0.295833,0.044627,0.595698,0.044443,80
domain_randomization,temporal_break,9,0.579167,0.045377,0.477083,0.046031,0.389583,0.048946,0.45,0.041662,0.2,0.040844,0.077083,0.024616,0.05625,0.020907,0.05,0.021272,0.127083,0.033506,0.10625,0.030883,0.16875,0.03209,0.570833,0.042216,0.35625,0.044917,0.3,0.038283,0.197917,0.040717,0.289583,0.05024,0.576125,0.048318,80
domain_randomization,valid_geometric_shift,0,0.614583,0.04486,0.50625,0.044425,0.439583,0.045104,0.402083,0.041781,0.152083,0.038632,0.072917,0.022389,0.054167,0.02077,0.0375,0.018353,0.075,0.023172,0.08125,0.020125,0.164583,0.034621,0.6125,0.042216,0.283333,0.040428,0.283333,0.040428,0.166667,0.035822,0.26875,0.049135,0.627563,0.046802,80
domain_randomization,valid_geometric_shift,1,0.577083,0.046469,0.50625,0.040027,0.379167,0.043864,0.495833,0.044247,0.15,0.034182,0.10625,0.027407,0.0625,0.024223,0.041667,0.01883,0.077083,0.022464,0.077083,0.02392,0.204167,0.040668,0.575,0.043448,0.354167,0.044399,0.283333,0.040008,0.18125,0.036381,0.310417,0.050575,0.582948,0.048439,80
domain_randomization,valid_geometric_shift,2,0.597917,0.042582,0.547917,0.050725,0.389583,0.046469,0.4125,0.04149,0.15625,0.035512,0.070833,0.0245,0.072917,0.024547,0.035417,0.016119,0.079167,0.025972,0.083333,0.02396,0.15,0.036104,0.585417,0.041902,0.39375,0.036404,0.3,0.039155,0.158333,0.040219,0.275,0.047246,0.607417,0.042625,80
domain_randomization,valid_geometric_shift,3,0.608333,0.042742,0.508333,0.044975,0.35625,0.044158,0.45625,0.041395,0.141667,0.030251,0.0625,0.026867,0.05,0.017817,0.039583,0.019486,0.079167,0.021724,0.108333,0.030251,0.158333,0.034818,0.604167,0.045526,0.370833,0.040668,0.291667,0.040885,0.19375,0.035081,0.260417,0.048912,0.620583,0.045338,80
domain_randomization,valid_geometric_shift,4,0.645833,0.043632,0.489583,0.047688,0.3625,0.047486,0.44375,0.042283,0.145833,0.035048,0.064583,0.021347,0.047917,0.020292,0.035417,0.018093,0.06875,0.023743,0.0625,0.022786,0.15625,0.032011,0.554167,0.047841,0.416667,0.043487,0.289583,0.037545,0.15,0.032146,0.2625,0.04677,0.658917,0.043832,80
domain_randomization,valid_geometric_shift,5,0.608333,0.041945,0.51875,0.03941,0.391667,0.039882,0.491667,0.046088,0.1375,0.030626,0.089583,0.025293,0.05625,0.020083,0.035417,0.018093,0.091667,0.03124,0.095833,0.025842,0.16875,0.033631,0.579167,0.046115,0.39375,0.048704,0.3,0.046634,0.154167,0.03524,0.2875,0.048611,0.622969,0.043679,80
domain_randomization,valid_geometric_shift,6,0.610417,0.041882,0.508333,0.042663,0.420833,0.049981,0.452083,0.040758,0.141667,0.036337,0.089583,0.027222,0.052083,0.020622,0.058333,0.020214,0.079167,0.024637,0.095833,0.028335,0.1625,0.030182,0.60625,0.044349,0.372917,0.043967,0.279167,0.040584,0.15,0.034182,0.2875,0.046115,0.621813,0.045211,80
domain_randomization,valid_geometric_shift,7,0.61875,0.043172,0.516667,0.041743,0.441667,0.047246,0.41875,0.046849,0.14375,0.035225,0.06875,0.024444,0.06875,0.025125,0.054167,0.023081,0.091667,0.024586,0.091667,0.025923,0.1625,0.030736,0.577083,0.041882,0.35,0.050192,0.2875,0.038971,0.16875,0.03652,0.2875,0.042693,0.628917,0.045739,80
domain_randomization,valid_geometric_shift,8,0.577083,0.044992,0.51875,0.049648,0.425,0.043448,0.4375,0.044017,0.160417,0.036496,0.09375,0.02716,0.08125,0.021738,0.05,0.022052,0.09375,0.028376,0.0875,0.026614,0.145833,0.033065,0.6125,0.044551,0.377083,0.046758,0.266667,0.037929,0.189583,0.035225,0.316667,0.05086,0.582271,0.046339,80
domain_randomization,valid_geometric_shift,9,0.641667,0.043912,0.51875,0.040675,0.404167,0.045303,0.404167,0.041408,0.158333,0.029574,0.091667,0.028409,0.05625,0.0217,0.045833,0.016411,0.075,0.027195,0.091667,0.024586,0.139583,0.032063,0.533333,0.046995,0.360417,0.042878,0.31875,0.043948,0.170833,0.036741,0.266667,0.046344,0.649885,0.04391,80
domain_randomization,valid_perceptual_shift,0,0.59375,0.046067,0.5375,0.040668,0.433333,0.044863,0.454167,0.045377,0.129167,0.035336,0.066667,0.020627,0.04375,0.017183,0.039583,0.01564,0.09375,0.028965,0.083333,0.02663,0.147917,0.031291,0.622917,0.040571,0.370833,0.042296,0.302083,0.040717,0.166667,0.035348,0.295833,0.049981,0.613104,0.0472,80
domain_randomization,valid_perceptual_shift,1,0.645833,0.036465,0.485417,0.045828,0.389583,0.047546,0.46875,0.043133,0.158333,0.034818,0.079167,0.025972,0.054167,0.022337,0.03125,0.015477,0.05,0.01874,0.083333,0.027869,0.179167,0.041408,0.570833,0.042614,0.364583,0.045421,0.314583,0.042303,0.15625,0.032011,0.258333,0.044975,0.663177,0.037852,80
domain_randomization,valid_perceptual_shift,2,0.629167,0.045748,0.514583,0.045086,0.40625,0.044197,0.452083,0.045458,0.145833,0.034563,0.058333,0.025397,0.039583,0.01564,0.041667,0.017911,0.104167,0.026867,0.066667,0.022204,0.15625,0.033049,0.579167,0.045377,0.35625,0.040153,0.325,0.042663,0.141667,0.032407,0.260417,0.048216,0.6455,0.048446,80
domain_randomization,valid_perceptual_shift,3,0.660417,0.043659,0.516667,0.042545,0.43125,0.046378,0.435417,0.048791,0.10625,0.025492,0.075,0.022431,0.054167,0.018169,0.0375,0.018353,0.075,0.026567,0.077083,0.02392,0.179167,0.031709,0.6,0.042545,0.391667,0.04505,0.295833,0.042693,0.13125,0.031128,0.225,0.046161,0.680667,0.043485,80
domain_randomization,valid_perceptual_shift,4,0.6,0.047424,0.529167,0.046407,0.422917,0.045736,0.454167,0.045377,0.135417,0.030801,0.0625,0.023515,0.05,0.019621,0.047917,0.019442,0.072917,0.024547,0.097917,0.027683,0.1625,0.030182,0.558333,0.046887,0.322917,0.04082,0.28125,0.04009,0.154167,0.036186,0.29375,0.048356,0.615865,0.048914,80
domain_randomization,valid_perceptual_shift,5,0.614583,0.040509,0.51875,0.048269,0.370833,0.043477,0.44375,0.044235,0.133333,0.034083,0.077083,0.022464,0.05625,0.020083,0.0375,0.018353,0.075,0.023889,0.089583,0.024616,0.160417,0.031532,0.602083,0.044444,0.352083,0.038544,0.3,0.038722,0.1625,0.037198,0.272917,0.043967,0.627521,0.041844,80
domain_randomization,valid_perceptual_shift,6,0.647917,0.040675,0.535417,0.044898,0.414583,0.044634,0.445833,0.045674,0.14375,0.037093,0.054167,0.02518,0.045833,0.018353,0.035417,0.017134,0.0625,0.018718,0.077083,0.025293,0.16875,0.037881,0.59375,0.049937,0.372917,0.044728,0.310417,0.042996,0.15,0.035156,0.2625,0.039744,0.666604,0.04163,80
domain_randomization,valid_perceptual_shift,7,0.654167,0.042216,0.50625,0.040862,0.354167,0.045153,0.458333,0.04667,0.135417,0.027926,0.075,0.021665,0.045833,0.016411,0.039583,0.016685,0.070833,0.022337,0.072917,0.024547,0.135417,0.031879,0.575,0.044218,0.36875,0.041781,0.291667,0.040885,0.158333,0.030695,0.25625,0.041882,0.667698,0.042859,80
domain_randomization,valid_perceptual_shift,8,0.60625,0.047297,0.50625,0.044425,0.397917,0.040467,0.439583,0.042403,0.13125,0.032715,0.039583,0.01564,0.054167,0.02077,0.054167,0.022337,0.079167,0.026614,0.06875,0.022276,0.172917,0.029312,0.552083,0.042143,0.333333,0.042703,0.28125,0.045235,0.139583,0.035081,0.30625,0.051139,0.619917,0.049554,80
domain_randomization,valid_perceptual_shift,9,0.652083,0.04117,0.495833,0.043087,0.439583,0.048356,0.46875,0.047243,0.125,0.029915,0.083333,0.024655,0.06875,0.021504,0.03125,0.016532,0.1,0.02823,0.097917,0.025788,0.170833,0.030736,0.560417,0.043192,0.375,0.045941,0.3125,0.044017,0.14375,0.031693,0.245833,0.046842,0.668844,0.044578,80
ensemble_disagreement_filter,affordance_break,0,0.602083,0.0417,0.416667,0.04792,0.564583,0.048443,0.45625,0.048877,0.110417,0.029023,0.054167,0.022337,0.060417,0.024131,0.03125,0.015477,0.035417,0.015035,0.095833,0.025842,0.2375,0.038006,0.472917,0.04327,0.435417,0.047386,0.59375,0.042243,0.147917,0.03287,0.275,0.047955,0.648677,0.04312,80
ensemble_disagreement_filter,affordance_break,1,0.60625,0.047297,0.458333,0.048446,0.539583,0.046939,0.48125,0.047918,0.135417,0.034912,0.0375,0.017409,0.045833,0.019251,0.041667,0.01883,0.04375,0.018139,0.089583,0.028435,0.214583,0.033981,0.391667,0.042742,0.416667,0.043487,0.552083,0.041334,0.11875,0.03544,0.272917,0.050742,0.651042,0.047732,80
ensemble_disagreement_filter,affordance_break,2,0.641667,0.046887,0.447917,0.044482,0.541667,0.041296,0.497917,0.045939,0.1125,0.031709,0.066667,0.02143,0.05625,0.023204,0.033333,0.015808,0.047917,0.019442,0.095833,0.027733,0.1875,0.035048,0.425,0.038503,0.470833,0.047129,0.575,0.041459,0.114583,0.032663,0.25625,0.047546,0.687104,0.047071,80
ensemble_disagreement_filter,affordance_break,3,0.645833,0.043632,0.39375,0.041599,0.527083,0.040446,0.514583,0.043562,0.127083,0.032998,0.052083,0.018914,0.077083,0.025293,0.060417,0.019486,0.054167,0.019075,0.102083,0.026307,0.189583,0.031693,0.425,0.053545,0.4625,0.039829,0.572917,0.045328,0.154167,0.034268,0.2375,0.048192,0.687781,0.04295,80
ensemble_disagreement_filter,affordance_break,4,0.6625,0.044627,0.402083,0.044898,0.575,0.040219,0.454167,0.044247,0.147917,0.031826,0.06875,0.024444,0.0375,0.017409,0.04375,0.020745,0.083333,0.02396,0.083333,0.025988,0.197917,0.03343,0.491667,0.043835,0.5125,0.041408,0.539583,0.043581,0.135417,0.031879,0.225,0.04505,0.699583,0.04601,80
ensemble_disagreement_filter,affordance_break,5,0.629167,0.042296,0.45,0.044787,0.554167,0.043399,0.452083,0.039496,0.13125,0.035201,0.058333,0.020214,0.05625,0.020907,0.0375,0.018353,0.041667,0.017911,0.083333,0.025988,0.227083,0.03732,0.45625,0.045662,0.466667,0.047708,0.575,0.044975,0.10625,0.032998,0.2625,0.047486,0.671385,0.043801,80
